EXPERIMENTO,NUMERO DE CLUSTERS,AREA,% DA AREA,N.C(2.3 - 3.3),AREA(2.3 - 3.3),% da area (2.3 - 3.3),N.C(3.3 - 4.3),AREA(3.3 - 4.3),% da area (3.3 - 4.3),N.C(4.3 - 5.3),AREA(4.3 - 5.3),% da area (4.3 - 5.3),N.C(5.3 - 6.3),AREA(5.3 - 6.3),% da area (5.3 - 6.3)
5_1.jpg,251,12909.0,6.109554550101282,94,1609.5,0.7617420441852981,101,4411.0,2.087632281392575,50,5397.5,2.5545217045605133,6,1491.0,0.705658519962895
4_1.jpg,243,22242.5,13.269914566628485,74,1336.0,0.7970599465444826,73,3298.5,1.9678908934707904,61,7642.5,4.55952892325315,35,9965.5,5.945434803360061
8_1.jpg,213,17121.5,9.59187675070028,63,1043.5,0.584593837535014,65,3079.0,1.7249299719887956,71,8577.5,4.80532212885154,14,4421.5,2.47703081232493
9_1.jpg,232,12073.0,6.699554953775124,92,1514.0,0.8401496065613797,89,3904.5,2.1666870137509293,45,5008.5,2.7793192235552646,6,1646.0,0.9133991099075502
2_1.jpg,216,17396.5,9.985821872201685,57,989.0,0.5676991252037747,80,3857.0,2.213969186967603,64,7725.5,4.434539526553854,14,3857.5,2.214256193603196
14_1.jpg,227,14325.5,7.494925079524527,80,1270.5,0.6647099447513812,80,3745.0,1.9593378536748702,59,7181.0,3.757010714883643,8,2129.0,1.1138665662146325
3_1.jpg,233,15677.5,7.560231086763628,69,1208.0,0.5825392538868099,89,4161.5,2.0068187955711587,64,7328.0,3.53381428185641,10,2305.5,1.111791597546391
7_1.jpg,248,22387.5,11.342909256725946,77,1340.5,0.6791812332168009,78,3513.5,1.7801590920605967,66,7531.0,3.8156761412575366,22,6019.0,3.0496022698485077
6_1.jpg,200,18494.5,10.415915746789818,66,1114.0,0.6273935571074566,54,2425.5,1.3660171209731922,56,6653.0,3.7469024555079975,21,6345.0,3.573439963955846
10_1.jpg,210,18292.5,12.749163646501254,63,1036.5,0.7224003345413995,70,3266.0,2.276275439085587,53,6632.0,4.622247003066629,23,6783.0,4.7274881516587675
13_1.jpg,245,16722.0,9.179841897233201,82,1425.5,0.7825537988581467,86,3868.0,2.12340799297321,66,7661.0,4.205643390425999,9,2471.5,1.3567742643829601
1_1.jpg,254,12724.5,6.759577994517754,105,1638.0,0.8701472556894244,97,4624.0,2.456386392129364,48,5092.0,2.704999893754914,3,711.0,0.37770128131573916
12_1.jpg,296,21513.0,10.85046502713499,106,1878.5,0.9474549599531946,87,3877.5,1.9556862428631954,84,10146.5,5.117568140093208,19,5610.5,2.829755684225392
11_1.jpg,249,18813.5,10.418201048825194,77,1320.5,0.731242697263862,88,3955.5,2.190405519899437,64,6905.0,3.823726485881838,18,5231.0,2.896728927972179
15_1.jpg,210,20063.0,10.13385190423275,56,997.5,0.5038387715930902,69,3235.5,1.634255985453076,55,6813.0,3.4412566925952115,28,7666.5,3.8723608445297506
